"firm_name","Year","Source of financials","Number of employees","Shareholders funds th USD","Cash flow [Net Income before D&A] th USD","P/L for period [=Net income] th USD","Net Income th USD","Short Term Debt, Net th USD","Long Term Debt, Net th USD","Total Debt Issued th USD","Investment in real estate th USD","Cash and cash equivalents th USD","Operating revenue (Turnover) th USD","Total assets th USD","Solvency ratio (Asset based)","Net debt th USD","Net assets th USD","Total liabilities th USD","Loans & Borrowings th USD","Depreciation th USD","Amortization & depletion th USD","Other non-operating and financial income (expenses) th USD","Amortization th USD","Equity in Net Earnings/Loss th USD","Purchase of Fixed Assets th USD","Capital Expenditures th USD","Software Development Costs th USD","Purchase/Acquisition of Intangibles th USD","Purchase of Investments th USD","Other Investing Cash Flow th USD","Financing Cash Flow Items th USD","Total Cash from Financing Activities th USD","Inactive","Quoted","Branch","OwnData","Woco","Country ISO code","NACE Rev. 2, core code (4 digits)","Consolidation code","VAT/Tax number","Tax Identification Number (TIN)","Ticker symbol","datinc","Type of entity","Size classification","No of companies in corporate group","Entity type","Number of directors & managers","US SIC, primary code(s)","ISIN number","Previous company name Latin Alphabet","Listing status","Market price - Year to date - High USD","Market price - Year to date - Low USD"
"ARBOR REALTY TRUST INC",2023,"10-K",579,2418122,324627,317412,377807,NA,6258039,NA,NA,404580,799235,15073845,16.042,11748762,2549984,12655723,NA,-2515,-4700,38260,NA,-34567,NA,NA,NA,NA,-53511,62533,-86697,6887679,"No","Yes","No","No","No","US",9499,"C1",NA,NA,"ABR",2003,"Corporate","Very large company",27,"GUO",379,6798,NA,NA,NA,17.74,10.1
"ARBOR REALTY TRUST INC",2022,"10-K",522,1344371,171035,163395,196157,NA,1265864,NA,NA,339528,603724,7660986,17.548,5574461,1482685,6316615,NA,-2340,-5300,75786,NA,-76161,NA,NA,NA,NA,-37926,4869,-80658,1127895,"No","Yes","No","No","No","US",9499,"C1",NA,NA,"ABR",2003,"Corporate","Very large company",27,"GUO",379,6798,NA,NA,NA,17.74,10.1
"ARBOR REALTY TRUST INC",2021,"10-K",532,1184610,129584,121074,155238,NA,1313014,0,NA,299687,535785,6239160,18.987,4401399,1356027,5054550,NA,-2010,-6500,10635,NA,-10635,NA,0,NA,0,-20000,-2080,-55238,1391170,"No","Yes","No","No","No","US",9499,"C1",NA,NA,"ABR",2003,"Corporate","Very large company",27,"GUO",379,6798,NA,NA,NA,17.74,10.1
"ARBOR REALTY TRUST INC",2020,"10-K",468,895238,117765,108312,148051,NA,843801,0,NA,160063,484899,4612175,19.41,3233468,1065566,3716937,NA,-1853,-7600,1196,NA,-1196,NA,0,NA,0,-47499,-46786,-47994,816507,"No","Yes","No","No","No","US",9499,"C1",NA,NA,"ABR",2003,"Corporate","Very large company",27,"GUO",379,6798,NA,NA,NA,17.74,10.1
"ARBOR REALTY TRUST INC",2019,"10-K",445,NA,NA,65835,97509,NA,479032,NA,NA,NA,346664,3625945,19.19,2526691,864556,2930120,NA,-1785,-8800,-2951,NA,2951,NA,-1199,NA,-1199,-27173,30589,-39432,522953,"No","Yes","No","No","No","US",9499,"C1",NA,NA,"ABR",2003,"Corporate","Very large company",27,"GUO",379,6798,NA,NA,NA,17.74,10.1
"ARBOR REALTY TRUST INC",2018,"10-K",288,NA,NA,42796.13,62481,NA,405715,NA,NA,NA,213223.24,2970786.25,19.764,1960492.01,747037.93,2383645.51,NA,-2421.9,-13800,24625.3,NA,-12995,NA,0,NA,0,0,73815,-12811,326382,"No","Yes","No","No","No","US",9499,"C1",NA,NA,"ABR",2003,"Corporate","Very large company",27,"GUO",379,6798,NA,NA,NA,17.74,10.1
"ARBOR REALTY TRUST INC",2017,"10-K",39,NA,NA,45875.09,53428.81,NA,-220060.73,NA,NA,NA,142589.5,1827391.94,30.923,1019109.83,565090.78,1262301.17,NA,-5436.33,0,15454.89,NA,-12300.52,NA,NA,NA,NA,-1551.72,47053.11,163483.81,77209.18,"No","Yes","No","No","No","US",9499,"C1",NA,NA,"ABR",2003,"Corporate","Very large company",27,"GUO",379,6798,NA,NA,NA,17.74,10.1
"ARBOR REALTY TRUST INC",2016,"10-K",37,NA,NA,85792.23,93048.49,NA,-67438.82,NA,NA,NA,141003.06,1866494.04,28.688,1228635.27,535455.47,1331038.57,NA,-7371.74,-250,68597.94,NA,-86042.12,NA,NA,NA,NA,0,37358.27,-163299.7,-185719.07,"No","Yes","No","No","No","US",9499,"C1",NA,NA,"ABR",2003,"Corporate","Very large company",27,"GUO",379,6798,NA,NA,NA,17.74,10.1
"ARBOR REALTY TRUST INC",2015,"10-K",37,NA,NA,16667.96,21298.74,NA,29663.4,NA,NA,NA,131449.6,1877472.48,23.308,1238726.92,437596.28,1439876.2,NA,-7250.6,-1000,-204.48,NA,204.48,NA,NA,NA,NA,-29024.33,50239.95,-9840.39,208755.31,"No","Yes","No","No","No","US",9499,"C1",NA,NA,"ABR",2003,"Corporate","Very large company",27,"GUO",379,6798,NA,NA,NA,17.74,10.1
"ARBOR REALTY TRUST INC",2014,"10-K",30,NA,NA,21500.89,21716.46,NA,33806.62,NA,NA,NA,111452.81,1701881.28,13.475,1211650.43,231261.12,1472551.93,NA,-5904.09,0,-697.86,NA,697.86,NA,NA,NA,NA,-69041.57,103171.97,7497.88,320.04,"No","Yes","No","No","No","US",9499,"C1",NA,NA,"ABR",2003,"Corporate","Very large company",27,"GUO",379,6798,NA,NA,NA,17.74,10.1
"ARBOR REALTY TRUST INC",2013,"10-K",32,NA,NA,-40311.71,-40096.06,0,112114,NA,NA,NA,95993.29,1776714.33,9.632,1383144.09,173060.54,1605587.93,NA,-5951.53,0,3671.39,NA,-3671.39,NA,NA,NA,NA,-36464.63,58655.57,-47088.53,-5149.49,"No","Yes","No","No","No","US",9499,"C1",NA,NA,"ABR",2003,"Corporate","Very large company",27,"GUO",379,6798,NA,NA,NA,17.74,10.1
"ARBOR REALTY TRUST INC",2012,"10-K",32,NA,NA,112910.21,113125.95,0,-171010.2,NA,NA,NA,96556.78,1731207.93,11.808,1242172.94,206415.24,1526792.55,NA,0,-7004.8,-8474.25,NA,1259.77,NA,NA,NA,NA,-6603.77,47344.62,3849.93,-222215.06,"No","Yes","No","No","No","US",9499,"C1",NA,NA,"ABR",2003,"Corporate","Very large company",27,"GUO",379,6798,NA,NA,NA,17.74,10.1
"ARBOR REALTY TRUST INC",2011,"10-K",29,NA,NA,-230631.16,-211958.3,-4200,-182261.99,NA,NA,NA,118071.94,2060774.77,4.692,1714694.86,98633.97,1964081.17,NA,0,-10260.56,-58018.07,NA,438.51,NA,NA,NA,NA,-12412.5,52151.73,70439.5,-137344.93,"No","Yes","No","No","No","US",9499,"C1",NA,NA,"ABR",2003,"Corporate","Very large company",27,"GUO",379,6798,NA,NA,NA,17.74,10.1
"ARBOR REALTY TRUST INC",2010,"10-K",32,NA,NA,-81229.84,-76790.07,4200,-205935.04,NA,NA,NA,204217.43,2579236,10.895,2052315,280994,2298231.13,NA,0,-17573.98,-2347.3,NA,2347.3,NA,NA,NA,NA,-58062.5,14996.64,874.19,-302956.68,"No","Yes","No","No","No","US",9499,"C1",NA,NA,"ABR",2003,"Corporate","Very large company",27,"GUO",379,6798,NA,NA,NA,17.74,10.1
"ARBOR REALTY TRUST INC",2009,"10-K",29,NA,NA,84533.88,101523.06,53093,422876.67,NA,NA,NA,274023.86,2901494,13.623,2245942,468118,2506230.13,NA,0,0,34573.59,NA,-24150.79,NA,NA,NA,NA,18792.59,53448.67,-80900.41,410403.84,"No","Yes","No","No","No","US",9499,"C1",NA,NA,"ABR",2003,"Corporate","Very large company",27,"GUO",379,6798,NA,NA,NA,17.74,10.1
"ARBOR REALTY TRUST INC",2008,"10-K",30,NA,NA,50413.81,50413.81,67014,735146.84,NA,NA,NA,173700.56,2204345,13.433,1797155,361580,1908233,NA,0,0,-6320.19,NA,0,NA,NA,NA,NA,0,5375.94,-77396.36,662183.01,"No","Yes","No","No","No","US",9499,"C1",NA,NA,"ABR",2003,"Corporate","Very large company",27,"GUO",379,6798,NA,NA,NA,17.74,10.1
"ARBOR REALTY TRUST INC",2007,"10-K",23,NA,NA,50386,50387,155948,289463,NA,NA,NA,121607,1396075,20.601,994864,351302,1108465,NA,NA,NA,8453,NA,NA,NA,NA,NA,NA,0,-27951,-21619,385426,"No","Yes","No","No","No","US",9499,"C1",NA,NA,"ABR",2003,"Corporate","Very large company",27,"GUO",379,6798,NA,NA,NA,17.74,10.1
"ARBOR REALTY TRUST INC",2006,"10-K",21,NA,NA,25071,25073,NA,402352,NA,NA,NA,57969,912296,28.801,568478,323003,649541,NA,NA,NA,525,NA,-525,NA,NA,NA,NA,NA,3702,-7852,537289,"No","Yes","No","No","No","US",9499,"C1",NA,NA,"ABR",2003,"Corporate","Very large company",27,"GUO",379,6798,NA,NA,NA,17.74,10.1
"ARBOR REALTY TRUST INC",2005,"PROSP.",11,NA,NA,3408,3408,NA,3349,NA,NA,NA,10169,338166,32.858,166413,154748,227049,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,8410,-11209,108241,"No","Yes","No","No","No","US",9499,"C1",NA,NA,"ABR",2003,"Corporate","Very large company",27,"GUO",379,6798,NA,NA,NA,17.74,10.1
"ARBOR REALTY TRUST INC",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","US",9499,"C1",NA,NA,"ABR",2003,"Corporate","Very large company",27,"GUO",379,6798,NA,NA,NA,17.74,10.1
"ARBOR REALTY TRUST INC",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","US",9499,"C1",NA,NA,"ABR",2003,"Corporate","Very large company",27,"GUO",379,6798,NA,NA,NA,17.74,10.1
"ARBOR REALTY TRUST INC",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","US",9499,"C1",NA,NA,"ABR",2003,"Corporate","Very large company",27,"GUO",379,6798,NA,NA,NA,17.74,10.1
"ARBOR REALTY TRUST INC",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","US",9499,"C1",NA,NA,"ABR",2003,"Corporate","Very large company",27,"GUO",379,6798,NA,NA,NA,17.74,10.1
"CREW ENERGY INC",2024,"AR",NA,871970.180689573,267694.634488821,194338.75483346,NA,NA,NA,NA,NA,40238.9191339016,403120.64765811,1199378.11556768,72.702,87083.7342309952,871970.180689573,327407.934878111,NA,0,-73355.8796553612,-30988.7534422874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","CA",910,"C1",NA,NA,"CR",2003,"Corporate","Very large company",7,"GUO",20,1382,NA,NA,NA,4.78077568888664,3.00154600739479
"CREW ENERGY INC",2023,"AR",NA,714460.924524307,38831.7130823135,159579.47563076,NA,NA,NA,NA,NA,NA,242907.106876373,1158692.55079079,61.661,291893.502980232,714460.924524307,444231.626266479,NA,177651.764382362,-56904.0018339157,-64917.993103981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","CA",910,"C1",NA,NA,"CR",2003,"Corporate","Very large company",7,"GUO",20,1382,NA,NA,NA,4.78077568888664,3.00154600739479
"CREW ENERGY INC",2022,"AR",NA,555007.009673238,105171.128037453,-158042.939727306,NA,NA,NA,NA,NA,NA,104331.831197381,925300.264000654,59.981,261091.323486209,555007.009673238,370293.254327416,NA,-207944.931829214,-55269.135935545,16405.5696514845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","CA",910,"C1",NA,NA,"CR",2003,"Corporate","Very large company",7,"GUO",20,1382,NA,NA,NA,4.78077568888664,3.00154600739479
"CREW ENERGY INC",2021,"AR",NA,699638.560924053,67269.3159382343,9243.43361401558,NA,NA,NA,NA,NA,NA,145893.253169537,1111606.55086446,62.939,268559.613092422,699638.560924053,411967.989940405,NA,0,-58025.8823242188,-2182.40293264389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","CA",910,"C1",NA,NA,"CR",2003,"Corporate","Very large company",7,"GUO",20,1382,NA,NA,NA,4.78077568888664,3.00154600739479
"CREW ENERGY INC",2020,"AR",NA,657099.917441607,66103.6578965187,9382.74317324162,NA,NA,NA,NA,NA,NA,157797.081864476,1064381.64046586,61.735,260090.168582797,657099.917441607,407281.723024249,NA,0,-56720.9147232771,-1913.34945559502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","CA",910,"C1",NA,NA,"CR",2003,"Corporate","Very large company",7,"GUO",20,1382,NA,NA,NA,4.78077568888664,3.00154600739479
"CREW ENERGY INC",2019,"AR",NA,NA,NA,27331.5854859352,NA,NA,NA,NA,NA,NA,158883.062355995,1102732.75526047,62.681,250904.82860899,691209.084197044,411523.671063423,NA,-13274.5471143723,-59684.6199431419,23637.5912261009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","CA",910,"C1",NA,NA,"CR",2003,"Corporate","Very large company",7,"GUO",20,1382,NA,NA,NA,4.78077568888664,3.00154600739479
"CREW ENERGY INC",2018,"AR",NA,NA,NA,-48354.8086931705,NA,NA,NA,NA,NA,NA,112526.255901217,922797.371826172,66.317,175292.325848937,611967.692454219,310829.679371953,NA,-33091.5328197479,-63605.4235101938,711.253462433815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","CA",910,"C1",NA,NA,"CR",2003,"Corporate","Very large company",7,"GUO",20,1382,NA,NA,NA,4.78077568888664,3.00154600739479
"CREW ENERGY INC",2017,"AR",NA,NA,NA,-39996.3876265287,NA,NA,NA,NA,NA,NA,107415.4633497,899048.418121219,67.967,163655.348225474,611052.028366089,287996.38975513,NA,-40011.5610370636,-67257.2260107994,-644.508676052094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","CA",910,"C1",NA,NA,"CR",2003,"Corporate","Very large company",7,"GUO",20,1382,NA,NA,NA,4.78077568888664,3.00154600739479
"CREW ENERGY INC",2016,"AR",NA,NA,NA,-301503.574365139,NA,NA,NA,NA,NA,NA,321533.749145746,1056181.55501246,64.517,167223.034511089,681412.182729244,374769.37228322,NA,-201499.264819384,-136938.5275805,-817.311827659607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","CA",910,"C1",NA,NA,"CR",2003,"Corporate","Very large company",7,"GUO",20,1382,NA,NA,NA,4.78077568888664,3.00154600739479
"CREW ENERGY INC",2015,"AR",NA,NA,NA,-74540.4128229618,NA,NA,NA,NA,NA,NA,303407.891843319,1732168.21656346,60.415,322660.711208582,1046481.1930275,685687.023535967,NA,-66922.9316926003,-178736.840400696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","CA",910,"C1",NA,NA,"CR",2003,"Corporate","Very large company",7,"GUO",20,1382,NA,NA,NA,4.78077568888664,3.00154600739479
"CREW ENERGY INC",2014,"AR",NA,NA,NA,21645.9015436172,NA,NA,NA,NA,NA,NA,445356.737362385,1842646.80821133,64.541,244005.238856316,1189271.57035875,653375.237852573,NA,-29395.0981225967,-203581.2012043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","CA",910,"C1",NA,NA,"CR",2003,"Corporate","Very large company",7,"GUO",20,1382,NA,NA,NA,4.78077568888664,3.00154600739479
"CREW ENERGY INC",2013,"AR",NA,NA,NA,-127484.818508744,NA,NA,NA,NA,NA,NA,293974.534086466,1804817.82146567,61.332,225931.43923974,1106936.33435142,697881.487114251,NA,-178198.824267447,-152584.720507205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","CA",910,"C1",NA,NA,"CR",2003,"Corporate","Very large company",7,"GUO",20,1382,NA,NA,NA,4.78077568888664,3.00154600739479
"CREW ENERGY INC",2012,"AR",NA,NA,NA,17800.2002840042,NA,NA,NA,NA,NA,NA,218269.73620224,1044896.13229609,61.155,94026.9755825996,639011.006379128,405885.125916958,342.657351970673,-29042.9578323364,-78937.06508255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","CA",910,"C1",NA,NA,"CR",2003,"Corporate","Very large company",7,"GUO",20,1382,NA,NA,NA,4.78077568888664,3.00154600739479
"CREW ENERGY INC",2011,"AR",NA,NA,NA,-36131.2815856934,NA,NA,NA,NA,NA,NA,154953.178894043,920359.241699219,62.734,130817.884094238,577374.344482422,342984.897216797,1254.53848266602,0,-125752.911895752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","CA",910,"C1",NA,NA,"CR",2003,"Corporate","Very large company",7,"GUO",20,1382,NA,NA,NA,4.78077568888664,3.00154600739479
"CREW ENERGY INC",2010,"AR",NA,NA,NA,-43539.9312400818,NA,NA,NA,NA,NA,NA,153597.908935547,853756.325340271,56.744,183685.284290314,484458.596878052,369297.728462219,1072.18683242798,0,-142035.766239166,-2720.88844299316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","CA",910,"C1",NA,NA,"CR",2003,"Corporate","Very large company",7,"GUO",20,1382,NA,NA,NA,4.78077568888664,3.00154600739479
"CREW ENERGY INC",2009,"AR",NA,NA,NA,9219.71498131752,NA,NA,NA,NA,NA,NA,119358.369425535,609445.42521894,60.4,97501.2690466642,368106.482030153,241338.943188787,1328.81292760372,NA,-76335.3942805529,-428.094339966774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","CA",910,"C1",NA,NA,"CR",2003,"Corporate","Very large company",7,"GUO",20,1382,NA,NA,NA,4.78077568888664,3.00154600739479
"CREW ENERGY INC",2008,"AR",NA,NA,NA,9249.78555107117,NA,NA,NA,NA,NA,NA,62860.9451801777,322129.618726015,65.101,35327.8975431919,209708.157756329,112421.460969687,35327.8975431919,NA,-35586.2666459084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","CA",910,"C1",NA,NA,"CR",2003,"Corporate","Very large company",7,"GUO",20,1382,NA,NA,NA,4.78077568888664,3.00154600739479
"CREW ENERGY INC",2007,"AR",NA,NA,NA,21160.1543728709,NA,NA,NA,NA,NA,NA,60157.1484226584,169689.994103193,65.532,-13999.1411300898,111201.372929692,58488.621173501,NA,-16906.8268046379,NA,-857.02017223835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","CA",910,"C1",NA,NA,"CR",2003,"Corporate","Very large company",7,"GUO",20,1382,NA,NA,NA,4.78077568888664,3.00154600739479
"CREW ENERGY INC",2006,"AR",NA,NA,NA,7434.36371135712,NA,NA,NA,NA,NA,NA,24501.4959597588,79376.8708376884,68.645,-5873.2137992382,54488.2030529976,24888.6677846909,NA,-8010.13640379906,NA,-227.650386333466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","CA",910,"C1",NA,NA,"CR",2003,"Corporate","Very large company",7,"GUO",20,1382,NA,NA,NA,4.78077568888664,3.00154600739479
"CREW ENERGY INC",2005,"AR",NA,NA,NA,1210.92538416386,NA,NA,NA,NA,NA,NA,4543.48489189148,35406.9939804077,70.444,-5974.15647995472,24941.9678968191,10465.0260835886,NA,-1355.61742687225,NA,-56.4840594530106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","CA",910,"C1",NA,NA,"CR",2003,"Corporate","Very large company",7,"GUO",20,1382,NA,NA,NA,4.78077568888664,3.00154600739479
"CREW ENERGY INC",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","CA",910,"C1",NA,NA,"CR",2003,"Corporate","Very large company",7,"GUO",20,1382,NA,NA,NA,4.78077568888664,3.00154600739479
"CREW ENERGY INC",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","CA",910,"C1",NA,NA,"CR",2003,"Corporate","Very large company",7,"GUO",20,1382,NA,NA,NA,4.78077568888664,3.00154600739479
"CREW ENERGY INC",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","CA",910,"C1",NA,NA,"CR",2003,"Corporate","Very large company",7,"GUO",20,1382,NA,NA,NA,4.78077568888664,3.00154600739479
"CREW ENERGY INC",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","No","CA",910,"C1",NA,NA,"CR",2003,"Corporate","Very large company",7,"GUO",20,1382,NA,NA,NA,4.78077568888664,3.00154600739479
"ROCKFARM HOLDINGS, INC.",2024,"Cortera",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,354000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7990,"LF",NA,NA,NA,2008,"Corporate","Very large company",9,"GUO",68,4731,NA,NA,NA,NA,NA
"ROCKFARM HOLDINGS, INC.",2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7990,"LF",NA,NA,NA,2008,"Corporate","Very large company",9,"GUO",68,4731,NA,NA,NA,NA,NA
"ROCKFARM HOLDINGS, INC.",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7990,"LF",NA,NA,NA,2008,"Corporate","Very large company",9,"GUO",68,4731,NA,NA,NA,NA,NA
"ROCKFARM HOLDINGS, INC.",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7990,"LF",NA,NA,NA,2008,"Corporate","Very large company",9,"GUO",68,4731,NA,NA,NA,NA,NA
"ROCKFARM HOLDINGS, INC.",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7990,"LF",NA,NA,NA,2008,"Corporate","Very large company",9,"GUO",68,4731,NA,NA,NA,NA,NA
"ROCKFARM HOLDINGS, INC.",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7990,"LF",NA,NA,NA,2008,"Corporate","Very large company",9,"GUO",68,4731,NA,NA,NA,NA,NA
"ROCKFARM HOLDINGS, INC.",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7990,"LF",NA,NA,NA,2008,"Corporate","Very large company",9,"GUO",68,4731,NA,NA,NA,NA,NA
"ROCKFARM HOLDINGS, INC.",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7990,"LF",NA,NA,NA,2008,"Corporate","Very large company",9,"GUO",68,4731,NA,NA,NA,NA,NA
"ROCKFARM HOLDINGS, INC.",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7990,"LF",NA,NA,NA,2008,"Corporate","Very large company",9,"GUO",68,4731,NA,NA,NA,NA,NA
"ROCKFARM HOLDINGS, INC.",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7990,"LF",NA,NA,NA,2008,"Corporate","Very large company",9,"GUO",68,4731,NA,NA,NA,NA,NA
"ROCKFARM HOLDINGS, INC.",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7990,"LF",NA,NA,NA,2008,"Corporate","Very large company",9,"GUO",68,4731,NA,NA,NA,NA,NA
"ROCKFARM HOLDINGS, INC.",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7990,"LF",NA,NA,NA,2008,"Corporate","Very large company",9,"GUO",68,4731,NA,NA,NA,NA,NA
"ROCKFARM HOLDINGS, INC.",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7990,"LF",NA,NA,NA,2008,"Corporate","Very large company",9,"GUO",68,4731,NA,NA,NA,NA,NA
"ROCKFARM HOLDINGS, INC.",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7990,"LF",NA,NA,NA,2008,"Corporate","Very large company",9,"GUO",68,4731,NA,NA,NA,NA,NA
"ROCKFARM HOLDINGS, INC.",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7990,"LF",NA,NA,NA,2008,"Corporate","Very large company",9,"GUO",68,4731,NA,NA,NA,NA,NA
"ROCKFARM HOLDINGS, INC.",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","US",7990,"LF",NA,NA,NA,2008,"Corporate","Very large company",9,"GUO",68,4731,NA,NA,NA,NA,NA
