"","applicant_name","year","quarter","applied","awarded","location","tags","volume","negativity_rating","permanence","price","contractprice","current_cost_per_tonne","capex","opex","quantification","thirdparty verification","net_neg sequestration_todate","lifetime mtco2e","gross project emissions","offer_quantity","contract_quantity","R_and_D_offer","awarded_factor","realised_cost_decrease","price_contract_diff","quantity_contract_diff","awardednum","effective_date","decision_date","patent_name","patent_region","patent_no","patent_no_list","application_number","file_date","file_year","assignee","citations","abandoned","classification_1","classification_2","classification_3","classification_4","classification_5","classification_6","classification_7","classification_8","inventor_1","previous_application_stripe","sum_patents","treat_date"
"284","Mission Zero Technologies",2021,2,1,1,"United Kingdom","Capture and storage",365,0,1000,275,319,1000,NA,NA,NA,NA,NA,365,7.5,365,358,0,"1",-725,-44,7,1,"17/05/2021",NA,"Method of capturing a target species from a gas",NA,NA,"WO-2022195299-A1",NA,2022-03-18,2022,"Mission Zero Technologies Ltd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gael GOBAILLE-SHAW, Shiladitya Ghosh, Nicholas Chadwick",0,5,2021-05-17
"285","IndigoAg",2020,1,1,0,"Midwest and Southern USA","soil,farming",550000,0,100,20,NA,NA,NA,NA,NA,NA,1e+05,NA,NA,1e+05,NA,NA,"0",NA,0,0,0,NA,NA,"Imputation of remote sensing time series for low-latency agricultural applications",NA,NA,"US-2022215659-A1",NA,2022-03-25,2022,"Indigo Ag, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eli Kellen Melaas, Elisabeth Florence Ilona Baldo, Bobby Harold Braswell",0,45,NA
"286","IndigoAg",2020,1,1,0,"Midwest and Southern USA","soil,farming",550000,0,100,20,NA,NA,NA,NA,NA,NA,1e+05,NA,NA,1e+05,NA,NA,"0",NA,0,0,0,NA,NA,"Modeling field irrigation with remote sensing imagery",NA,NA,"US-11755966-B2",NA,2022-03-25,2022,"Indigo Ag, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elisabeth Florence Ilona Baldo",0,45,NA
"287","IndigoAg",2020,1,1,0,"Midwest and Southern USA","soil,farming",550000,0,100,20,NA,NA,NA,NA,NA,NA,1e+05,NA,NA,1e+05,NA,NA,"0",NA,0,0,0,NA,NA,"SEED-DERIVED ENDOPHYTE POPULATIONS, COMPOSITIONS AND METHODS OF USE",NA,NA,"AR-125228-A2",NA,2022-03-25,2022,"Indigo Ag Inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maltzahn Geoffrey Von, Richard Flavell, Gerardo V Toledo, Slavica Djonovic, Luis Miguel Mrquez, David Morris Johnston, Yves Alain Millet, Jeffrey Lyford, Alexander Naydich, Craig Sadowski",0,45,NA
"288","44.01",2021,4,1,1,"Oman","Capture and storage",2920,0,1000,170,170,1000,NA,NA,NA,NA,NA,2890,39,2890,2941,0,"1",-830,0,-51,1,"05/12/2021",NA,"System and method for permanent carbon dioxide sequestration using a renewable energy source",NA,NA,"US-2023038447-A1",NA,2022-03-28,2022,"Protostar Group Ltd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Talal Hasan, Karan Khimji, Ehab Tasfai",0,6,2021-12-05
"289","8 Rivers - Origen",2022,2,1,1,NA,"Capture and storage",NA,NA,NA,1300,1800,1000,170,830,0,0,NA,1711,570,1100,278,0,"1",300,-500,822,1,"30/06/2022",NA,"Calcination process",NA,NA,"GB-2617611-A",NA,2022-04-14,2022,"Origen Power Ltd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jenkins Barrie, Bertrand Christine",1,5,2022-06-30
"290","Origen",2022,2,1,1,NA,"Capture and storage",NA,NA,NA,1370,1800,1370,NA,NA,NA,NA,NA,6250,1925,4325,278,0,"1",0,-430,4047,1,"30/06/2022",NA,"Calcination process",NA,NA,"GB-2617611-A",NA,2022-04-14,2022,"Origen Power Ltd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jenkins Barrie, Bertrand Christine",1,5,2022-06-30
"291","High Hopes Labs",2023,3,1,0,NA,NA,NA,NA,NA,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,129000,NA,NA,"0",NA,0,0,0,NA,NA,"An airborne gas processing system and method",NA,NA,"WO2022224261A1","PCT/IL2022/050415",2022-04-21,2022,"High Hopes Labs Ltd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eran Oren, Nadav Mansdorf",0,2,NA
"292","IndigoAg",2020,1,1,0,"Midwest and Southern USA","soil,farming",550000,0,100,20,NA,NA,NA,NA,NA,NA,1e+05,NA,NA,1e+05,NA,NA,"0",NA,0,0,0,NA,NA,"Endophyte compositions and methods for improved plant health",NA,NA,"WO-2022226376-A2",NA,2022-04-22,2022,"Indigo Ag, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"David A. Hubert, Brandon M. SATINSKY, Shib Basu",0,45,NA
"293","Solugen",2021,2,1,0,"Texas, USA","biomass,injection",16384,0,1000,NA,NA,NA,NA,NA,NA,NA,NA,9824,0.4,9824,NA,NA,"0",NA,0,0,0,NA,NA,"Improved biocide compositions",NA,NA,NA,NA,2022-04-25,2022,"Solugen, Inc., Jun Su An, LoongYi TAN, Jason HELANDER, Frederyk Ngantung, Sean HUNT, Gaurab Chakrabarti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun Su An, LoongYi TAN, Jason HELANDER, Frederyk Ngantung, Sean HUNT, Gaurab Chakrabarti",0,40,NA
"294","Solugen",2021,2,1,0,"Texas, USA","biomass,injection",16384,0,1000,NA,NA,NA,NA,NA,NA,NA,NA,9824,0.4,9824,NA,NA,"0",NA,0,0,0,NA,NA,"Compositions and methods for the dissolution of iron sulfide",NA,NA,NA,NA,2022-04-25,2022,"Solugen, Inc., Catherine GONZALEZ, Jason HELANDER, Jun Su An, Thomas SWANSON, Jihye Kim, Kimchi PHAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catherine GONZALEZ, Jason HELANDER, Jun Su An, Thomas SWANSON, Jihye Kim, Kimchi PHAN",0,40,NA
"295","Vandersanden",2020,1,1,0,"Finland","mineralization,concrete",10,0,1000,20,NA,NA,NA,NA,NA,NA,10,NA,NA,10,NA,NA,"0",NA,0,0,0,NA,NA,"Gluing brick slips",NA,NA,"EP-4079522-A1",NA,2022-04-25,2022,"Vandersanden Steenfabrieken N.V.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maarten LEÃ‹N, Maarten WAUTERS, Simon Knapen, Dries Beyens",0,16,NA
"296","Solugen",2021,2,1,0,"Texas, USA","biomass,injection",16384,0,1000,NA,NA,NA,NA,NA,NA,NA,NA,9824,0.4,9824,NA,NA,"0",NA,0,0,0,NA,NA,"Methods for the production of succinic acid from sugars",NA,NA,NA,NA,2022-04-28,2022,"Solugen, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kevin LOFTIS, Sean HUNT, Parth Patel, Peter Nguyen, Hans-Joerg Woelk",0,40,NA
"297","Sustaera",2021,4,1,1,"North Carolina, USA","DAC",3500,0,1000,777.78,700,1500,NA,NA,NA,NA,NA,3500,350,3500,714,0,"1",-722.22,77.78,2786,1,"05/12/2021",NA,"Systems and processes for removal of carbon dioxide (co2) from co2-containing gases using alkali metal adsorbents","Canada",NA,"CA3217072A1","CA3217072A",2022-05-03,2022,"Sustaera Inc",5,0,"C01B32/50 Carbon dioxide",NA,NA,NA,NA,NA,NA,NA,"Raghubir Prasad GUPTA, Cory Elliott SANDERSON, Tyson Lee Lanigan-Atkins,Jian Ping SHEN",0,2,2021-12-05
"298","Solugen",2021,2,1,0,"Texas, USA","biomass,injection",16384,0,1000,NA,NA,NA,NA,NA,NA,NA,NA,9824,0.4,9824,NA,NA,"0",NA,0,0,0,NA,NA,"Multifunctional cleaner and methods of making and using same",NA,NA,NA,NA,2022-05-17,2022,"Solugen, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jason HELANDER, Michael J. Pawlik, LoongYi TAN, Catherine GONZALEZ, Frederyk Ngantung",0,40,NA
"299","Climate Foundation Marine Permaculture",2021,2,1,0,"Pacific Ocean (near Phillippines)","ocean,macroalgae",1245,0,1000,600,NA,600,NA,NA,NA,NA,NA,1245,400,1245,NA,NA,"0",0,0,0,0,NA,NA,"Methods and apparatuses for growing marine plants and macroalgae and an apparatus for seeding, cultivating and harvesting marine plants and macroalgae",NA,NA,"WO-2022246301-A3",NA,2022-05-20,2022,"Climate Foundation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brian Von Herzen, Paul Coteus",0,10,NA
"300","Climate Foundation Marine Permaculture",2021,2,1,0,"Pacific Ocean (near Phillippines)","ocean,macroalgae",1245,0,1000,600,NA,600,NA,NA,NA,NA,NA,1245,400,1245,NA,NA,"0",0,0,0,0,NA,NA,"Apparatuses, devices and methods for harvesting or collecting seaweed and aquatic flora from large bodies of water for storing and transporting seaweed and aquatic flora",NA,NA,"WO-2022246296-A1",NA,2022-05-20,2022,"Climate Foundation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brian Von Herzen",0,10,NA
"301","Climate Foundation Marine Permaculture",2021,2,1,0,"Pacific Ocean (near Phillippines)","ocean,macroalgae",1245,0,1000,600,NA,600,NA,NA,NA,NA,NA,1245,400,1245,NA,NA,"0",0,0,0,0,NA,NA,"Method and apparatus for measuring export of macroalgae or aquatic biomass and systems for confirming and monitoring carbon removals/credits based on marine biomass",NA,NA,"WO-2022246302-A1",NA,2022-05-21,2022,"Climate Foundation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brian Von Herzen, Sam ZAK, Anna Wheatley LIEBOWITZ",0,10,NA
"302","Brilliant Planet",2023,3,1,0,NA,NA,NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,NA,NA,"0",NA,0,0,0,NA,NA,"Diazotroph carbon sequestration",NA,NA,"GB-2615376-A",NA,2022-05-27,2022,"Brilliant Planet Ltd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jovine Raffael, Boatman Toby",0,5,NA
"303","CarbonBuilt",2021,2,1,1,"USA","Storage",992,0,1000,260,260,233,NA,NA,NA,NA,NA,992,23,992,968,0,"1",27,0,24,1,"17/05/2021",NA,"Methods for reactivating passivated mineral residues",NA,NA,"WO-2022256456-A1",NA,2022-06-01,2022,"The Regents Of The University Of California, Carbonbuilt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaurav SANT, Iman Mehdipour",0,6,2021-05-17
"304","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Systems and methods for oxidation of hydrocarbon gases",NA,NA,"US-2022298965-A1",NA,2022-06-03,2022,"8 Rivers Capital, Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brock Alan Forrest, Jeremy Eron Fetvedt, Peter Michael McGroddy",0,77,NA
"305","Running Tide",2021,2,1,1,"Atlantic Ocean","Ocean Alkalinity Enhancement",2000,0,800,250,250,150,NA,NA,NA,NA,NA,2000,85,2000,600,0,"1",100,0,1400,1,"17/05/2021",NA,"Systems and methods for the cultivation of target product",NA,NA,"US-2022295761-A1",NA,2022-06-07,2022,"Running Tide Technologies, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nathaniel MERRILL, Max CHALFIN, Andrew Clyde THOMPSON, Margaux MARTIN-FILIPPI, Finnian Cradock DONOVAN, Matthew Jordan ODLIN",0,14,2021-05-17
"306","Solugen",2021,2,1,0,"Texas, USA","biomass,injection",16384,0,1000,NA,NA,NA,NA,NA,NA,NA,NA,9824,0.4,9824,NA,NA,"0",NA,0,0,0,NA,NA,"Bio-based cleaner additive",NA,NA,NA,NA,2022-06-09,2022,"Solugen, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun Su An, LoongYi TAN, Frederyk Ngantung, Catherine GONZALEZ, Chris ARCEO, Jason HELANDER, Jihye Kim, Darlen GALICIA, Fahim Ahmed",0,40,NA
"307","Seaweed Generation",2022,2,1,0,NA,NA,NA,NA,NA,400,NA,270,NA,NA,NA,NA,NA,1470,63.21,1412,NA,NA,"0",130,0,0,0,NA,NA,"A method and vessel for carbon sequestration",NA,NA,"GB-202208514-D0",NA,2022-06-10,2022,"Seaweed Generation Ltd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA
"308","Seaweed Generation",2022,4,1,0,NA,NA,NA,NA,NA,393,NA,393,74,225,71,23,NA,1290,18,1272,NA,NA,"0",0,0,0,0,NA,NA,"A method and vessel for carbon sequestration",NA,NA,"GB-202208514-D0",NA,2022-06-10,2022,"Seaweed Generation Ltd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA
"309","Ebb Carbon",2021,4,1,1,"California, USA","Capture and storage",294,0,1000,1950,1950,1950,NA,NA,NA,NA,NA,294,37,294,256,0,"1",0,0,38,1,"05/12/2021",NA,"Ocean alkalinity system and method for capturing atmospheric carbon dioxide","US",NA,"US11629067B1","US17/838,967 ",2022-06-13,2022,"Ebb Carbon Inc",17,0,NA,NA,NA,NA,NA,NA,NA,NA,"Todd Pelman, Matthew Eisaman, Ben Tarbell, David Hegeman, Jeremy Loretz",0,3,2021-12-05
"310","Cquestr8",2021,4,1,0,"Unspecified","ocean,mineralization",1000,0,1000,420,NA,1000,NA,NA,NA,NA,NA,1000,0,1000,NA,NA,"0",-580,0,0,0,NA,NA,"Method of processing gas loaded with carbon dioxide","Worldwide",NA,"WO2023282735A1","PCT/MY2022/000004 ",2022-06-22,2022,"Cquestr8 Sdn. Bhd.",5,0,"B01D53/62 Carbon oxides",NA,NA,NA,NA,NA,NA,NA,"Edwin Stephen Willis, Jeremy Duncan Stuart Joynson",0,1,NA
"311","CQuestr8",2023,3,1,0,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,950,NA,NA,"0",NA,0,0,0,NA,NA,"Method of processing gas loaded with carbon dioxide",NA,NA,"WO2023282735A1","PCT/MY2022/000004",2022-06-22,2022,"Cquestr8 Sdn. Bhd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Edwin Stephen Willis, Jeremy Duncan Stuart Joynson",0,1,NA
"312","Eion Corp",2021,4,1,1,"Princeton, NJ and Berkeley, CA","Soil amendment",1000,0,1000,500,500,1283,NA,NA,NA,NA,NA,1000,51,1000,500,0,"1",-783,0,500,1,"05/12/2021",NA,"Verification methods and agronomic enhancements for carbon removal based on enhanced rock weathering","EU",NA,"EP4256520A1","EP22829238.9A",2022-06-22,2022,"Eion Corp",8,0,NA,NA,NA,NA,NA,NA,NA,NA,"Adam Wolf, Elliot Suk-Hyun Chang, Alan Robert Tank",0,1,2021-12-05
"313","Solugen",2021,2,1,0,"Texas, USA","biomass,injection",16384,0,1000,NA,NA,NA,NA,NA,NA,NA,NA,9824,0.4,9824,NA,NA,"0",NA,0,0,0,NA,NA,"Nonferrous metal corrosion inhibitors and methods of using same",NA,NA,NA,NA,2022-06-24,2022,"Solugen, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Donald A. Johnson, Jun Su An, Chris ARCEO, Darlen GALICIA, LoongYi TAN, Frederyk Ngantung",0,40,NA
"314","Climeworks",2020,1,1,1,"Iceland","DAC",50,0,1000,767.5,775,NA,NA,NA,NA,NA,50,NA,NA,1,322.5,0,"1",NA,-7.5,-321.5,1,"18/05/2020",NA,"Amine functionalized fibres for direct air capture",NA,NA,"WO-2023001810-A1",NA,2022-07-19,2022,"Climeworks Ag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Felix TRAUTNER, Miriam VON HOLST, Nicolas REPOND, Tobias NIEBEL",0,29,2020-05-18
"315","Solugen",2021,2,1,0,"Texas, USA","biomass,injection",16384,0,1000,NA,NA,NA,NA,NA,NA,NA,NA,9824,0.4,9824,NA,NA,"0",NA,0,0,0,NA,NA,"Compositions and methods for production of value-added chemicals",NA,NA,NA,NA,2022-07-22,2022,"Solugen, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Toni M. Lee, Brian F. FISHER, Philipp Wiemann, Gaurab Chakrabarti, Peter Nguyen, Kevin LOFTIS, Shuai Qian, Konrad MILLER, Hans-Joerg Woelk, Sarah DOWNING, David Weiner, Danielle FAIR, Sean HUNT",0,40,NA
"316","Solugen",2021,2,1,0,"Texas, USA","biomass,injection",16384,0,1000,NA,NA,NA,NA,NA,NA,NA,NA,9824,0.4,9824,NA,NA,"0",NA,0,0,0,NA,NA,"Corrosion inhibitors for copper and other yellow metals and methods of using same",NA,NA,NA,NA,2022-07-26,2022,"Solugen, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jun Su An, Chris ARCEO, Darlen GALICIA, Donald A. Johnson, LoongYi TAN, Frederyk Ngantung",0,40,NA
"317","44.01",2021,4,1,1,"Oman","Capture and storage",2920,0,1000,170,170,1000,NA,NA,NA,NA,NA,2890,39,2890,2941,0,"1",-830,0,-51,1,"05/12/2021",NA,"Systems and methods for permanently sequestering carbon dioxide using renewable energy sources",NA,NA,"JP-7384477-B2",NA,2022-07-29,2022,"ãƒ—ãƒ­ãƒˆã‚¹ã‚¿ãƒ¼ãƒ»ã‚°ãƒ«ãƒ¼ãƒ—ãƒ»ãƒªãƒŸãƒ†ãƒƒãƒ‰",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ã‚¿ãƒ©ãƒ«ãƒ»ãƒã‚µãƒ³, ã‚«ãƒ©ãƒ³ãƒ»ã‚­ãƒ ã‚¸, ã‚¤ãƒ¼ãƒãƒ–ãƒ»ãƒ†ã‚¹ãƒ•ã‚¡ã‚¤",0,6,2021-12-05
"318","44.01",2021,4,1,1,"Oman","Capture and storage",2920,0,1000,170,170,1000,NA,NA,NA,NA,NA,2890,39,2890,2941,0,"1",-830,0,-51,1,"05/12/2021",NA,"å†ç”Ÿå¯èƒ½ã‚¨ãƒãƒ«ã‚®ãƒ¼æºã‚’ä½¿ç”¨ã—ã¦æ’å¸¸çš„ã«äºŒé…¸åŒ–ç‚­ç´ ã‚’éš”é›¢ã™ã‚‹ãŸã‚ã®ã‚·ã‚¹ãƒ†ãƒ åŠã³æ–¹æ³•",NA,NA,"JP-7384477-B2",NA,2022-07-29,2022,"ãƒ—ãƒ­ãƒˆã‚¹ã‚¿ãƒ¼ãƒ»ã‚°ãƒ«ãƒ¼ãƒ—ãƒ»ãƒªãƒŸãƒ†ãƒƒãƒ‰",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ã‚¿ãƒ©ãƒ«ãƒ»ãƒã‚µãƒ³, ã‚«ãƒ©ãƒ³ãƒ»ã‚­ãƒ ã‚¸, ã‚¤ãƒ¼ãƒãƒ–ãƒ»ãƒ†ã‚¹ãƒ•ã‚¡ã‚¤",0,6,2021-12-05
"319","Noya",2022,4,1,0,NA,NA,NA,NA,NA,1500,NA,1500,950,350,200,NA,NA,8750,608,700,NA,NA,"0",0,0,0,0,NA,NA,"Systems and methods for capturing carbon dioxide",NA,NA,"WO2023009858A1","PCT/US2022/038942",2022-07-29,2022,"Noya, Inc.",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Joshua Ivan Santos-Heard, Daniel Cavero Rodriguez, Laurene Petitjean, Alexandra Justine Welch",0,1,NA
"320","Climate Foundation Marine Permaculture",2021,2,1,0,"Pacific Ocean (near Phillippines)","ocean,macroalgae",1245,0,1000,600,NA,600,NA,NA,NA,NA,NA,1245,400,1245,NA,NA,"0",0,0,0,0,NA,NA,"Apparatus and method for circulating water using corrugated pipe",NA,NA,"US-2022373121-A1",NA,2022-08-01,2022,"The Climate Foundation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brian Von Herzen",0,10,NA
"321","Heimdal",2021,4,1,0,"Hawaii, USA","ocean,alkalinity",150,0,1000,250,NA,1200,NA,NA,NA,NA,NA,150,8.1,150,NA,NA,"0",-950,0,0,0,NA,NA,"Carbon capture method and system","US",NA,"US20230048834A1","US17/880,852",2022-08-04,2022,"Heimdal Ltd",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"V Erik Joughin Millar, Marcus Lima",0,3,NA
"322","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Systems and methods for controlling a power plant",NA,NA,"US-2022389877-A1",NA,2022-08-17,2022,"8 Rivers Capital, Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeremy Eron Fetvedt",0,77,NA
"323","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Separation of sulfurous materials",NA,NA,"US-11732206-B2",NA,2022-08-17,2022,"8 Rivers Capital, Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodney John Allam, Navid Rafati",0,77,NA
"324","Brilliant Planet",2023,3,1,0,NA,NA,NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,NA,NA,"0",NA,0,0,0,NA,NA,"Land-based algal mariculture for ocean deacidification",NA,NA,"GB-2615380-A",NA,2022-09-02,2022,"Brilliant Planet Ltd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jovine Raffael, Boatman Toby",0,5,NA
"325","Brilliant Planet",2023,3,1,0,NA,NA,NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,NA,NA,"0",NA,0,0,0,NA,NA,"Combining algal raceway pond culture and seawater electrolysis for ocean deacidification",NA,NA,"GB-2615381-A",NA,2022-09-02,2022,"Brilliant Planet Ltd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jovine Raffael, Boatman Toby",0,5,NA
"326","Carbon Atlantis",2023,3,1,1,NA,"DAC",NA,NA,NA,1450,1816,NA,NA,NA,NA,NA,NA,NA,NA,153,275,0,"1",NA,-366,-122,1,NA,NA,"Electrolytic process, electrolyzer, electrolysis system, use and installation",NA,NA,"DE102022122837B3","DE102022122837.1A",2022-09-08,2022,"Carbon Atlantis GmbH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paul Teufel, Jonas Futter, Malte Feucht",0,1,NA
"327","Solugen",2021,2,1,0,"Texas, USA","biomass,injection",16384,0,1000,NA,NA,NA,NA,NA,NA,NA,NA,9824,0.4,9824,NA,NA,"0",NA,0,0,0,NA,NA,"Biobased micronutrient compositions for agricultural processes",NA,NA,NA,NA,2022-09-20,2022,"Solugen, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jihye Kim, Jun Su An, Catherine GONZALEZ, Chris ARCEO, Vatren Jurin, LoongYi TAN, Frederyk Ngantung, Darlen GALICIA",0,40,NA
"328","Carbon Limit",2022,4,1,0,NA,NA,NA,NA,NA,224.13,NA,224.13,168,27,11,18.13,NA,10000,105.59,10000,NA,NA,"0",0,0,0,0,NA,NA,"Carbon dioxide-capturing cement compositoins and related methods","US",NA,"US20230271135A1","US17/934,667",2022-09-23,2022,"Carbon Limit Co",6,0,NA,NA,NA,NA,NA,NA,NA,NA,"Leonard Timothy Sperry, III",0,1,NA
"329","Seaweed Generation",2022,2,1,0,NA,NA,NA,NA,NA,400,NA,270,NA,NA,NA,NA,NA,1470,63.21,1412,NA,NA,"0",130,0,0,0,NA,NA,"A rig for use in growing seaweed and a method of operating such a rig",NA,NA,"GB-202214031-D0",NA,2022-09-26,2022,"Seaweed Generation Ltd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA
"330","Seaweed Generation",2022,4,1,0,NA,NA,NA,NA,NA,393,NA,393,74,225,71,23,NA,1290,18,1272,NA,NA,"0",0,0,0,0,NA,NA,"A rig for use in growing seaweed and a method of operating such a rig",NA,NA,"GB-202214031-D0",NA,2022-09-26,2022,"Seaweed Generation Ltd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA
"331","Running Tide",2021,2,1,1,"Atlantic Ocean","Ocean Alkalinity Enhancement",2000,0,800,250,250,150,NA,NA,NA,NA,NA,2000,85,2000,600,0,"1",100,0,1400,1,"17/05/2021",NA,"Systems and methods for quantifying and/or verifying ocean-based interventions for sequestering carbon dioxide",NA,NA,"US-2023106744-A1",NA,2022-09-30,2022,"Running Tide Technologies, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Max CHALFIN, Margaux MARTIN-FILIPPI, Andrew Thompson",0,14,2021-05-17
"332","CarbonCure",2020,1,1,1,"North America","Storage",60000,1,1000,100,100,NA,NA,NA,NA,NA,60000,NA,NA,120000,2500,0,"1",NA,0,117500,1,"18/05/2020",NA,"Compositions and methods utilizing alternative sources of carbon dioxide for sequestration","Worldwide",NA,"WO-2023064403-A1",NA,2022-10-12,2022,"Carboncure Technologies Inc.",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Casey James LEIST, Dean Paul Forgeron, Robert Niven, George Sean Monkman",0,26,2020-05-18
"333","8 Rivers",2021,4,1,0,"Arizona, USA","dac,mineralization",2446,0,1000,460,NA,500,NA,NA,NA,NA,NA,2446,446,2446,NA,NA,"0",-40,0,0,0,NA,NA,"Control systems and methods suitable for use with power production systems and methods",NA,NA,"US-2023036279-A1",NA,2022-10-14,2022,"8 Rivers Capital, Llc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeremy Eron Fetvedt, Rodney John Allam",0,77,NA
"334","CarbonBuilt",2021,2,1,1,"USA","Storage",992,0,1000,260,260,233,NA,NA,NA,NA,NA,992,23,992,968,0,"1",27,0,24,1,"17/05/2021",NA,"Integration of direct air capture system into co2 mineralizaton process of concretes and aggregates",NA,NA,"US-2023120088-A1",NA,2022-10-18,2022,"The Regents Of The University Of California, Carbonbuilt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gaurav Sant, Dante Simonetti, Iman Mehdipour, David Jassby, Yenwen Tseng",0,6,2021-05-17
"335","Project Vesta",2020,1,1,1,"Caribbean","Enhanced weathering",200,0,1000,50,75,NA,NA,NA,NA,NA,200,NA,NA,200,3333.3,0,"1",NA,-25,-3133.3,1,"18/05/2020",NA,"System for accelerating dissolution of mafic and ultramafic materials","Worldwide",NA,"WO2023069960A1","PCT/US2022/078319",2022-10-18,2022,"Project Vesta, PBC",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"Stephen Justin Romaniello, Brian David Ley, Douglad Edwards, Margarate Grace Andrews, Nathan Gerard Walworth, Thomas Ishoey, Tom Coxeter Green, Francesc Montserrat, Martin Van Den Berghe,Kenneth Nealson, Devon Cole, Kelly Erhart",0,3,2020-05-18
"336","Nitricity",2022,4,1,1,NA,"Biomass sinking",NA,NA,NA,50,0,70,NA,30,NA,NA,0,1600,0,2800000,0,250000,"1",-20,NA,NA,1,"15/12/2022",NA,"Durable and serviceable plasma reactor for fertilizer production",NA,NA,"WO-2023069607-A1",NA,2022-10-20,2022,"Nitricity Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"John A. SCHWALBE, Joshua M. Mcenaney, Nicolas H. PINKOWSKI",0,6,2022-12-15
