...1,key,m_y,patents_in_period,file_date,file_year,quarter,year,treat_date,unique_patents_in_period,previous_application_stripe,applied,awarded,location,tags,volume,negativity_rating,permanence,price,contractprice,current_cost_per_tonne,capex,opex,quantification,thirdparty verification,net_neg sequestration_todate,lifetime mtco2e,gross project emissions,offer_quantity,contract_quantity,R_and_D_offer,awarded_factor,realised_cost_decrease,price_contract_diff,quantity_contract_diff,awardednum,sum_patents,year_factor,repeat_factor,firm_name.x,firm_name.y,Year,Source of financials,Number of employees,Shareholders funds th USD,Cash flow [Net Income before D&A] th USD,P/L for period [=Net income] th USD,Net Income th USD,"Short Term Debt, Net th USD","Long Term Debt, Net th USD",Total Debt Issued th USD,Investment in real estate th USD,Cash and cash equivalents th USD,Operating revenue (Turnover) th USD,Total assets th USD,Solvency ratio (Asset based),Net debt th USD,Net assets th USD,Total liabilities th USD,Loans & Borrowings th USD,Depreciation th USD,Amortization & depletion th USD,Other non-operating and financial income (expenses) th USD,Amortization th USD,Equity in Net Earnings/Loss th USD,Purchase of Fixed Assets th USD,Capital Expenditures th USD,Software Development Costs th USD,Purchase/Acquisition of Intangibles th USD,Purchase of Investments th USD,Other Investing Cash Flow th USD,Financing Cash Flow Items th USD,Total Cash from Financing Activities th USD,Inactive,Quoted,Branch,OwnData,Woco,Country ISO code,"NACE Rev. 2, core code (4 digits)",Consolidation code,VAT/Tax number,Tax Identification Number (TIN),Ticker symbol,datinc,Type of entity,Size classification,No of companies in corporate group,Entity type,Number of directors & managers,"US SIC, primary code(s)",ISIN number,Previous company name Latin Alphabet,Listing status,Market price - Year to date - High USD,Market price - Year to date - Low USD,Month,firm_name_clean,dist,firm_name
2193,Ocean-based Climate Solutions20212,Feb 2008,NA,NA,NA,NA,NA,NA,NA,1,1,0,Pacific Ocean (near CA),"ocean,phytoplankton",693,0,1000,336.07,NA,423,NA,NA,NA,NA,NA,251.5,8.5,251.5,NA,NA,0,-86.93,0,0,0,1,2021,1,ocean-based climate solutions,ocean-based climate solutions,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
2194,Ocean-based Climate Solutions20224,Feb 2008,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,279,NA,273,205,68,0,0,0,4910,69.2,4840.88,NA,NA,0,6,0,0,0,1,2022,0,ocean-based climate solutions,ocean-based climate solutions,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
4196,Ocean-Based Climate Solutions20201,Feb 2009,NA,NA,NA,NA,NA,NA,NA,0,1,0,Pacific Ocean (near CA),"ocean,phytoplankton",693,0,1000,336.07,NA,336.07,NA,NA,NA,NA,693,NA,NA,693,NA,NA,0,0,0,0,0,1,2020,0,ocean-based climate solutions,ocean-based climate solutions,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
4197,Ocean-based Climate Solutions20212,Feb 2009,NA,NA,NA,NA,NA,NA,NA,1,1,0,Pacific Ocean (near CA),"ocean,phytoplankton",693,0,1000,336.07,NA,423,NA,NA,NA,NA,NA,251.5,8.5,251.5,NA,NA,0,-86.93,0,0,0,1,2021,1,ocean-based climate solutions,ocean-based climate solutions,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
4198,Ocean-based Climate Solutions20224,Feb 2009,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,279,NA,273,205,68,0,0,0,4910,69.2,4840.88,NA,NA,0,6,0,0,0,1,2022,0,ocean-based climate solutions,ocean-based climate solutions,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
6200,Ocean-Based Climate Solutions20201,Feb 2010,NA,NA,NA,NA,NA,NA,NA,0,1,0,Pacific Ocean (near CA),"ocean,phytoplankton",693,0,1000,336.07,NA,336.07,NA,NA,NA,NA,693,NA,NA,693,NA,NA,0,0,0,0,0,1,2020,0,ocean-based climate solutions,ocean-based climate solutions,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
6201,Ocean-based Climate Solutions20212,Feb 2010,NA,NA,NA,NA,NA,NA,NA,1,1,0,Pacific Ocean (near CA),"ocean,phytoplankton",693,0,1000,336.07,NA,423,NA,NA,NA,NA,NA,251.5,8.5,251.5,NA,NA,0,-86.93,0,0,0,1,2021,1,ocean-based climate solutions,ocean-based climate solutions,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
6202,Ocean-based Climate Solutions20224,Feb 2010,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,279,NA,273,205,68,0,0,0,4910,69.2,4840.88,NA,NA,0,6,0,0,0,1,2022,0,ocean-based climate solutions,ocean-based climate solutions,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
8204,Ocean-Based Climate Solutions20201,Feb 2011,NA,NA,NA,NA,NA,NA,NA,0,1,0,Pacific Ocean (near CA),"ocean,phytoplankton",693,0,1000,336.07,NA,336.07,NA,NA,NA,NA,693,NA,NA,693,NA,NA,0,0,0,0,0,1,2020,0,ocean-based climate solutions,ocean-based climate solutions,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
8205,Ocean-based Climate Solutions20212,Feb 2011,NA,NA,NA,NA,NA,NA,NA,1,1,0,Pacific Ocean (near CA),"ocean,phytoplankton",693,0,1000,336.07,NA,423,NA,NA,NA,NA,NA,251.5,8.5,251.5,NA,NA,0,-86.93,0,0,0,1,2021,1,ocean-based climate solutions,ocean-based climate solutions,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
8206,Ocean-based Climate Solutions20224,Feb 2011,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,279,NA,273,205,68,0,0,0,4910,69.2,4840.88,NA,NA,0,6,0,0,0,1,2022,0,ocean-based climate solutions,ocean-based climate solutions,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
10208,Ocean-Based Climate Solutions20201,Feb 2012,NA,NA,NA,NA,NA,NA,NA,0,1,0,Pacific Ocean (near CA),"ocean,phytoplankton",693,0,1000,336.07,NA,336.07,NA,NA,NA,NA,693,NA,NA,693,NA,NA,0,0,0,0,0,1,2020,0,ocean-based climate solutions,ocean-based climate solutions,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
10209,Ocean-based Climate Solutions20212,Feb 2012,NA,NA,NA,NA,NA,NA,NA,1,1,0,Pacific Ocean (near CA),"ocean,phytoplankton",693,0,1000,336.07,NA,423,NA,NA,NA,NA,NA,251.5,8.5,251.5,NA,NA,0,-86.93,0,0,0,1,2021,1,ocean-based climate solutions,ocean-based climate solutions,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
10210,Ocean-based Climate Solutions20224,Feb 2012,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,279,NA,273,205,68,0,0,0,4910,69.2,4840.88,NA,NA,0,6,0,0,0,1,2022,0,ocean-based climate solutions,ocean-based climate solutions,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
12212,Ocean-Based Climate Solutions20201,Feb 2013,NA,NA,NA,NA,NA,NA,NA,0,1,0,Pacific Ocean (near CA),"ocean,phytoplankton",693,0,1000,336.07,NA,336.07,NA,NA,NA,NA,693,NA,NA,693,NA,NA,0,0,0,0,0,1,2020,0,ocean-based climate solutions,ocean-based climate solutions,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
12213,Ocean-based Climate Solutions20212,Feb 2013,NA,NA,NA,NA,NA,NA,NA,1,1,0,Pacific Ocean (near CA),"ocean,phytoplankton",693,0,1000,336.07,NA,423,NA,NA,NA,NA,NA,251.5,8.5,251.5,NA,NA,0,-86.93,0,0,0,1,2021,1,ocean-based climate solutions,ocean-based climate solutions,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
12214,Ocean-based Climate Solutions20224,Feb 2013,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,279,NA,273,205,68,0,0,0,4910,69.2,4840.88,NA,NA,0,6,0,0,0,1,2022,0,ocean-based climate solutions,ocean-based climate solutions,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
14216,Ocean-Based Climate Solutions20201,Feb 2014,NA,NA,NA,NA,NA,NA,NA,0,1,0,Pacific Ocean (near CA),"ocean,phytoplankton",693,0,1000,336.07,NA,336.07,NA,NA,NA,NA,693,NA,NA,693,NA,NA,0,0,0,0,0,1,2020,0,ocean-based climate solutions,ocean-based climate solutions,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
14217,Ocean-based Climate Solutions20212,Feb 2014,NA,NA,NA,NA,NA,NA,NA,1,1,0,Pacific Ocean (near CA),"ocean,phytoplankton",693,0,1000,336.07,NA,423,NA,NA,NA,NA,NA,251.5,8.5,251.5,NA,NA,0,-86.93,0,0,0,1,2021,1,ocean-based climate solutions,ocean-based climate solutions,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
14218,Ocean-based Climate Solutions20224,Feb 2014,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,279,NA,273,205,68,0,0,0,4910,69.2,4840.88,NA,NA,0,6,0,0,0,1,2022,0,ocean-based climate solutions,ocean-based climate solutions,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
16220,Ocean-Based Climate Solutions20201,Feb 2015,NA,NA,NA,NA,NA,NA,NA,0,1,0,Pacific Ocean (near CA),"ocean,phytoplankton",693,0,1000,336.07,NA,336.07,NA,NA,NA,NA,693,NA,NA,693,NA,NA,0,0,0,0,0,1,2020,0,ocean-based climate solutions,ocean-based climate solutions,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
16221,Ocean-based Climate Solutions20212,Feb 2015,NA,NA,NA,NA,NA,NA,NA,1,1,0,Pacific Ocean (near CA),"ocean,phytoplankton",693,0,1000,336.07,NA,423,NA,NA,NA,NA,NA,251.5,8.5,251.5,NA,NA,0,-86.93,0,0,0,1,2021,1,ocean-based climate solutions,ocean-based climate solutions,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
16222,Ocean-based Climate Solutions20224,Feb 2015,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,279,NA,273,205,68,0,0,0,4910,69.2,4840.88,NA,NA,0,6,0,0,0,1,2022,0,ocean-based climate solutions,ocean-based climate solutions,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
18224,Ocean-Based Climate Solutions20201,Feb 2016,NA,NA,NA,NA,NA,NA,NA,0,1,0,Pacific Ocean (near CA),"ocean,phytoplankton",693,0,1000,336.07,NA,336.07,NA,NA,NA,NA,693,NA,NA,693,NA,NA,0,0,0,0,0,1,2020,0,ocean-based climate solutions,ocean-based climate solutions,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
18225,Ocean-based Climate Solutions20212,Feb 2016,NA,NA,NA,NA,NA,NA,NA,1,1,0,Pacific Ocean (near CA),"ocean,phytoplankton",693,0,1000,336.07,NA,423,NA,NA,NA,NA,NA,251.5,8.5,251.5,NA,NA,0,-86.93,0,0,0,1,2021,1,ocean-based climate solutions,ocean-based climate solutions,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
18226,Ocean-based Climate Solutions20224,Feb 2016,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,279,NA,273,205,68,0,0,0,4910,69.2,4840.88,NA,NA,0,6,0,0,0,1,2022,0,ocean-based climate solutions,ocean-based climate solutions,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
20228,Ocean-Based Climate Solutions20201,Feb 2017,NA,NA,NA,NA,NA,NA,NA,0,1,0,Pacific Ocean (near CA),"ocean,phytoplankton",693,0,1000,336.07,NA,336.07,NA,NA,NA,NA,693,NA,NA,693,NA,NA,0,0,0,0,0,1,2020,0,ocean-based climate solutions,ocean-based climate solutions,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
20229,Ocean-based Climate Solutions20212,Feb 2017,NA,NA,NA,NA,NA,NA,NA,1,1,0,Pacific Ocean (near CA),"ocean,phytoplankton",693,0,1000,336.07,NA,423,NA,NA,NA,NA,NA,251.5,8.5,251.5,NA,NA,0,-86.93,0,0,0,1,2021,1,ocean-based climate solutions,ocean-based climate solutions,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
20230,Ocean-based Climate Solutions20224,Feb 2017,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,279,NA,273,205,68,0,0,0,4910,69.2,4840.88,NA,NA,0,6,0,0,0,1,2022,0,ocean-based climate solutions,ocean-based climate solutions,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
22232,Ocean-Based Climate Solutions20201,Feb 2018,NA,NA,NA,NA,NA,NA,NA,0,1,0,Pacific Ocean (near CA),"ocean,phytoplankton",693,0,1000,336.07,NA,336.07,NA,NA,NA,NA,693,NA,NA,693,NA,NA,0,0,0,0,0,1,2020,0,ocean-based climate solutions,ocean-based climate solutions,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
22233,Ocean-based Climate Solutions20212,Feb 2018,NA,NA,NA,NA,NA,NA,NA,1,1,0,Pacific Ocean (near CA),"ocean,phytoplankton",693,0,1000,336.07,NA,423,NA,NA,NA,NA,NA,251.5,8.5,251.5,NA,NA,0,-86.93,0,0,0,1,2021,1,ocean-based climate solutions,ocean-based climate solutions,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
22234,Ocean-based Climate Solutions20224,Feb 2018,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,279,NA,273,205,68,0,0,0,4910,69.2,4840.88,NA,NA,0,6,0,0,0,1,2022,0,ocean-based climate solutions,ocean-based climate solutions,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
24236,Ocean-Based Climate Solutions20201,Feb 2019,NA,NA,NA,NA,NA,NA,NA,0,1,0,Pacific Ocean (near CA),"ocean,phytoplankton",693,0,1000,336.07,NA,336.07,NA,NA,NA,NA,693,NA,NA,693,NA,NA,0,0,0,0,0,1,2020,0,ocean-based climate solutions,ocean-based climate solutions,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
24237,Ocean-based Climate Solutions20212,Feb 2019,NA,NA,NA,NA,NA,NA,NA,1,1,0,Pacific Ocean (near CA),"ocean,phytoplankton",693,0,1000,336.07,NA,423,NA,NA,NA,NA,NA,251.5,8.5,251.5,NA,NA,0,-86.93,0,0,0,1,2021,1,ocean-based climate solutions,ocean-based climate solutions,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
24238,Ocean-based Climate Solutions20224,Feb 2019,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,279,NA,273,205,68,0,0,0,4910,69.2,4840.88,NA,NA,0,6,0,0,0,1,2022,0,ocean-based climate solutions,ocean-based climate solutions,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
26240,Ocean-Based Climate Solutions20201,Feb 2020,NA,NA,NA,NA,NA,NA,NA,0,1,0,Pacific Ocean (near CA),"ocean,phytoplankton",693,0,1000,336.07,NA,336.07,NA,NA,NA,NA,693,NA,NA,693,NA,NA,0,0,0,0,0,1,2020,0,ocean-based climate solutions,ocean-based climate solutions,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
26241,Ocean-based Climate Solutions20212,Feb 2020,NA,NA,NA,NA,NA,NA,NA,1,1,0,Pacific Ocean (near CA),"ocean,phytoplankton",693,0,1000,336.07,NA,423,NA,NA,NA,NA,NA,251.5,8.5,251.5,NA,NA,0,-86.93,0,0,0,1,2021,1,ocean-based climate solutions,ocean-based climate solutions,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
26242,Ocean-based Climate Solutions20224,Feb 2020,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,279,NA,273,205,68,0,0,0,4910,69.2,4840.88,NA,NA,0,6,0,0,0,1,2022,0,ocean-based climate solutions,ocean-based climate solutions,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
28244,Ocean-Based Climate Solutions20201,Feb 2021,NA,NA,NA,NA,NA,NA,NA,0,1,0,Pacific Ocean (near CA),"ocean,phytoplankton",693,0,1000,336.07,NA,336.07,NA,NA,NA,NA,693,NA,NA,693,NA,NA,0,0,0,0,0,1,2020,0,ocean-based climate solutions,ocean-based climate solutions,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,No,No,No,US,NA,LF,NA,NA,NA,NA,Corporate,Small company,0,Single location,0,NA,NA,NA,NA,NA,NA,2,ocean-based climate solutions,0,NA
